unit_no,RUL_true,RUL_pred_005,RUL_pred_05,RUL_pred_095
73.0,182.0,113.51437,157.71603,202.63751
73.0,181.0,106.74734,155.8385,241.7616
73.0,180.0,92.19574,159.96935,198.51306
73.0,179.0,108.56635,161.82086,231.27322
73.0,178.0,113.81108,146.17166,240.64703
73.0,177.0,103.00671,155.64293,278.3995
73.0,176.0,108.57723,163.5444,253.66273
73.0,175.0,104.74053,162.41437,261.62723
73.0,174.0,101.546104,162.84808,207.29208
73.0,173.0,103.8075,167.07582,268.90744
73.0,172.0,108.28174,157.8538,236.69061
73.0,171.0,113.51853,178.78674,210.0503
73.0,170.0,118.69891,166.12584,237.2273
73.0,169.0,113.561646,178.72737,261.23544
73.0,168.0,118.08827,168.36371,252.66739
73.0,167.0,122.67624,164.64786,234.47507
73.0,166.0,114.17783,163.80249,270.17764
73.0,165.0,107.50546,154.1069,272.48602
73.0,164.0,130.24344,155.64046,261.3672
73.0,163.0,100.20679,147.17238,200.21013
73.0,162.0,95.16279,140.00479,231.91736
73.0,161.0,99.73334,146.90797,212.40332
73.0,160.0,87.98413,132.13864,237.69196
73.0,159.0,90.40336,141.50409,258.68335
73.0,158.0,88.43472,135.89288,212.42384
73.0,157.0,98.482796,144.6173,234.7826
73.0,156.0,98.58946,140.78183,205.81424
73.0,155.0,100.99093,137.07034,222.83871
73.0,154.0,93.71115,139.93602,230.68259
73.0,153.0,109.31171,126.98864,230.06432
73.0,152.0,103.76352,139.62646,270.13437
73.0,151.0,101.95302,140.8157,196.92334
73.0,150.0,99.16162,154.28795,244.31915
73.0,149.0,102.01516,134.35768,241.38318
73.0,148.0,100.2969,128.20193,267.35535
73.0,147.0,108.336876,125.42091,228.08952
73.0,146.0,88.506996,124.14985,230.7492
73.0,145.0,100.32585,137.29855,251.96745
73.0,144.0,90.85024,119.299576,233.42831
73.0,143.0,88.17549,116.53939,235.31642
73.0,142.0,78.40517,121.528175,181.25182
73.0,141.0,88.28835,121.307396,233.7901
73.0,140.0,95.18233,128.89673,185.77025
73.0,139.0,99.85282,131.53316,221.59447
73.0,138.0,95.64469,146.35591,231.67683
73.0,137.0,102.2611,153.31998,230.70818
73.0,136.0,92.00065,131.32265,223.69614
73.0,135.0,98.80159,133.88602,235.24902
73.0,134.0,88.4257,124.15458,241.1235
73.0,133.0,93.09849,116.82451,217.94183
73.0,132.0,82.71102,116.02494,197.06253
73.0,131.0,84.9442,113.88773,211.73953
74.0,232.0,87.78834,124.58689,210.00014
74.0,231.0,58.917946,118.01585,223.2746
74.0,230.0,63.98123,112.6436,234.2558
74.0,229.0,88.06468,107.89552,219.77885
74.0,228.0,68.7764,119.52929,235.55249
74.0,227.0,75.976616,135.631,201.72617
74.0,226.0,74.810745,127.28536,220.88956
74.0,225.0,73.59974,130.8517,228.62292
74.0,224.0,67.84705,122.56982,229.84764
74.0,223.0,66.15964,112.69773,193.15993
74.0,222.0,69.77936,121.86863,180.6508
74.0,221.0,63.246815,119.03822,257.70798
74.0,220.0,74.41779,127.391495,208.88454
74.0,219.0,73.75137,118.98419,257.04794
74.0,218.0,77.68584,125.67733,267.72745
74.0,217.0,78.79801,114.56621,224.36327
74.0,216.0,80.689095,127.46886,214.76196
74.0,215.0,71.345245,129.77094,242.04543
74.0,214.0,80.8953,118.12978,255.04112
74.0,213.0,64.34141,109.54306,169.78488
74.0,212.0,68.43741,127.99973,217.71489
74.0,211.0,68.90366,121.55409,224.53107
74.0,210.0,73.04913,122.5208,239.06148
74.0,209.0,71.12767,116.87899,280.7364
74.0,208.0,77.53456,117.55066,198.08174
74.0,207.0,73.90487,117.82343,208.76263
74.0,206.0,68.44689,124.362686,199.86127
74.0,205.0,70.58784,106.791214,204.95486
74.0,204.0,72.02027,117.81096,199.12558
74.0,203.0,80.348206,123.193855,193.216
74.0,202.0,82.55693,131.3358,191.65575
74.0,201.0,72.34978,116.95976,207.78998
74.0,200.0,71.76747,115.46572,226.51266
74.0,199.0,63.769608,112.53965,217.01385
74.0,198.0,63.388454,120.91435,174.29376
74.0,197.0,69.54782,115.68151,219.06216
74.0,196.0,75.02322,124.65025,201.13084
74.0,195.0,74.77754,128.919,250.67422
74.0,194.0,74.17638,123.017914,221.32361
74.0,193.0,68.44596,111.539055,218.10255
74.0,192.0,63.237198,96.05574,188.16026
74.0,191.0,59.767284,115.21372,207.2857
74.0,190.0,76.686745,108.66817,231.18909
74.0,189.0,73.58376,113.52998,214.0433
74.0,188.0,73.20558,128.8792,195.41922
74.0,187.0,69.13914,121.00138,244.47125
74.0,186.0,65.86084,129.41423,187.20792
74.0,185.0,73.56202,119.94319,177.03845
74.0,184.0,75.80345,117.09371,244.46854
74.0,183.0,70.10857,119.51228,200.24654
74.0,182.0,65.64706,112.58433,201.8701
74.0,181.0,67.154305,108.78202,174.25204
74.0,180.0,67.17135,107.691124,179.7796
74.0,179.0,57.46423,115.192245,181.687
74.0,178.0,67.822395,116.55618,197.68361
74.0,177.0,68.61145,106.9197,182.87074
74.0,176.0,84.76635,98.3627,190.36945
74.0,175.0,61.44503,107.61117,202.68095
74.0,174.0,78.52788,116.31066,210.8513
74.0,173.0,76.11375,117.72908,179.33762
74.0,172.0,62.857628,112.91514,198.16116
74.0,171.0,65.15367,121.659805,200.27625
74.0,170.0,73.451775,120.58271,195.12582
74.0,169.0,65.67249,102.93037,167.77129
74.0,168.0,67.41449,110.98701,223.53485
74.0,167.0,56.108444,92.89085,183.99727
74.0,166.0,60.991173,106.16848,177.37994
74.0,165.0,70.75519,112.32032,203.39775
74.0,164.0,67.898224,105.366936,188.98987
74.0,163.0,65.38137,116.75178,185.63559
74.0,162.0,56.952225,119.10777,177.74149
74.0,161.0,64.3505,121.55402,209.97116
74.0,160.0,77.98634,122.98284,209.92648
74.0,159.0,76.3601,114.7046,212.93939
74.0,158.0,62.656445,113.37583,192.55513
74.0,157.0,64.64657,114.85906,222.86711
74.0,156.0,66.25116,125.66518,173.27039
74.0,155.0,56.52242,113.40169,182.50937
74.0,154.0,66.06486,106.147,166.38663
74.0,153.0,52.097717,112.24076,193.92569
74.0,152.0,65.53109,103.431046,158.02637
74.0,151.0,52.078205,113.0165,176.11002
74.0,150.0,64.832344,102.307076,156.21823
74.0,149.0,56.5893,102.32249,194.09798
74.0,148.0,62.91115,102.22191,162.46953
74.0,147.0,77.28073,106.60594,168.31157
74.0,146.0,53.881756,109.6483,135.24911
74.0,145.0,60.7644,109.74457,172.372
74.0,144.0,62.94965,108.851135,168.19992
74.0,143.0,60.322456,108.68304,159.0418
74.0,142.0,72.06269,116.09778,175.619
74.0,141.0,61.46024,110.92555,168.4583
74.0,140.0,67.62424,109.37042,142.5735
74.0,139.0,60.483868,109.93143,167.6652
74.0,138.0,58.305573,106.957954,148.79416
74.0,137.0,60.200146,115.71981,178.81972
74.0,136.0,58.027122,107.785805,162.6514
74.0,135.0,67.06599,104.87105,171.22034
74.0,134.0,61.22974,105.53758,184.87523
74.0,133.0,68.80215,116.428955,175.98886
74.0,132.0,60.84289,111.767944,171.54408
74.0,131.0,63.681816,118.90036,190.02092
74.0,130.0,82.49234,122.86251,161.04195
74.0,129.0,59.207634,109.49534,180.42297
74.0,128.0,61.013184,117.6794,188.69118
74.0,127.0,58.416924,107.18246,167.86438
74.0,126.0,64.92244,114.93456,193.11836
75.0,170.0,93.84649,116.337006,236.28842
75.0,169.0,85.07247,104.989784,210.11235
75.0,168.0,80.829666,121.75048,207.05325
75.0,167.0,83.56554,124.27002,235.4553
75.0,166.0,101.58239,109.69002,217.37549
75.0,165.0,90.67979,118.35752,233.60616
75.0,164.0,90.89769,116.72498,218.77649
75.0,163.0,91.43013,125.44451,231.38516
75.0,162.0,89.42173,120.19555,214.6403
75.0,161.0,100.90169,121.922775,260.10513
75.0,160.0,95.73612,120.85631,195.26682
75.0,159.0,91.033554,118.325516,243.66547
75.0,158.0,86.94226,112.22456,243.58214
75.0,157.0,81.76025,122.51195,220.72278
75.0,156.0,87.01451,111.599884,201.15305
75.0,155.0,76.750465,113.85061,233.71663
75.0,154.0,75.91914,120.46468,246.95647
75.0,153.0,79.38418,124.30807,230.19644
75.0,152.0,81.003235,121.68708,272.96686
75.0,151.0,82.28739,118.184135,173.00815
75.0,150.0,84.58552,108.44201,241.61964
75.0,149.0,90.853615,114.9392,204.51817
75.0,148.0,84.04309,108.54102,237.55557
75.0,147.0,88.67491,109.419014,199.01056
75.0,146.0,78.81028,111.46804,232.65681
75.0,145.0,80.70711,116.44377,242.02618
75.0,144.0,77.517365,126.9299,217.39865
75.0,143.0,76.3124,114.812836,197.14212
75.0,142.0,108.34829,123.487755,239.16162
75.0,141.0,90.08463,122.12051,222.83862
75.0,140.0,87.41124,114.50047,239.8386
75.0,139.0,76.67628,116.53358,187.43936
75.0,138.0,90.91776,120.87405,229.31535
75.0,137.0,85.06885,120.554855,207.96703
75.0,136.0,76.30703,117.33129,220.51076
75.0,135.0,79.6924,103.386,212.47906
75.0,134.0,73.64288,123.199524,226.96584
75.0,133.0,94.978355,123.18576,247.42444
75.0,132.0,98.672165,120.597725,192.26744
75.0,131.0,77.45363,120.09252,177.09393
75.0,130.0,85.34322,125.39838,221.3349
75.0,129.0,81.01499,127.25804,232.58669
75.0,128.0,98.975204,107.72332,190.85284
75.0,127.0,76.69914,114.33443,211.26244
75.0,126.0,77.9093,107.665245,206.05344
75.0,125.0,72.13748,106.57617,184.11728
75.0,124.0,68.61442,114.66221,190.07396
75.0,123.0,72.95523,112.32247,191.13039
75.0,122.0,79.76435,114.28282,204.2306
75.0,121.0,90.51593,105.33019,201.9408
75.0,120.0,81.29972,107.58934,185.94168
75.0,119.0,81.501595,111.92415,212.10585
75.0,118.0,80.1705,114.86758,201.54941
75.0,117.0,79.921844,122.755135,235.68648
75.0,116.0,79.77261,112.93051,222.83968
75.0,115.0,75.44516,117.09295,202.19414
75.0,114.0,69.2626,107.64838,174.94023
75.0,113.0,73.148415,105.73772,175.42271
76.0,184.0,106.82673,154.10591,209.6423
76.0,183.0,104.61401,144.23422,215.48444
76.0,182.0,112.22442,155.48251,242.9237
76.0,181.0,107.56834,169.8029,200.80559
76.0,180.0,110.00093,154.84853,219.2987
76.0,179.0,109.87247,154.63402,214.5311
76.0,178.0,117.725624,171.76497,224.2068
76.0,177.0,121.27982,172.75363,195.66393
76.0,176.0,122.42019,163.60712,240.68349
76.0,175.0,113.8717,162.07971,215.2999
76.0,174.0,107.99396,173.06683,213.61394
76.0,173.0,112.73841,173.02834,199.35585
76.0,172.0,118.36306,174.39307,220.75264
76.0,171.0,131.17555,167.01443,213.18
76.0,170.0,106.7608,162.2598,210.24533
76.0,169.0,106.59519,160.68259,211.54318
76.0,168.0,108.66158,153.59686,205.93512
76.0,167.0,108.355034,153.99295,220.82706
76.0,166.0,95.430916,134.44728,207.10327
76.0,165.0,100.84542,147.81645,230.73505
76.0,164.0,100.50198,143.36638,194.74298
76.0,163.0,107.29511,150.29276,190.00015
76.0,162.0,113.28641,143.50987,232.66167
76.0,161.0,99.099915,135.14265,257.0424
76.0,160.0,107.50136,147.27869,209.06633
76.0,159.0,109.49802,158.62459,253.15987
76.0,158.0,106.86232,144.37862,258.0101
76.0,157.0,107.44596,150.99919,211.42859
76.0,156.0,109.98164,146.09778,259.0391
76.0,155.0,109.980385,146.4165,228.17004
76.0,154.0,111.931244,147.08926,222.94646
76.0,153.0,107.999596,146.84552,216.33438
76.0,152.0,101.2589,154.34657,200.8184
76.0,151.0,116.23153,152.98454,206.2505
76.0,150.0,113.86036,151.23105,198.50558
76.0,149.0,110.99607,153.04648,209.83989
76.0,148.0,109.87977,154.03737,209.04227
76.0,147.0,100.5944,151.00905,213.13782
76.0,146.0,100.22506,143.98636,221.06404
76.0,145.0,101.75176,143.73814,199.21202
76.0,144.0,101.311676,146.04568,219.70558
76.0,143.0,103.01452,132.82637,185.25198
76.0,142.0,117.34598,134.2193,221.54634
76.0,141.0,100.44241,140.64409,206.07124
76.0,140.0,103.39601,141.66673,198.55824
76.0,139.0,102.13818,143.37228,223.77798
76.0,138.0,101.17002,133.263,172.76625
76.0,137.0,90.21661,132.86348,206.11642
76.0,136.0,90.86073,117.762505,186.8462
76.0,135.0,102.60479,114.720215,193.03552
76.0,134.0,96.23285,113.91011,212.63065
76.0,133.0,98.00356,120.204704,217.40125
76.0,132.0,97.16061,117.077415,210.03029
76.0,131.0,95.94098,123.938515,212.68417
76.0,130.0,99.58811,132.97084,198.04225
76.0,129.0,88.385216,130.34377,203.98187
76.0,128.0,97.612404,133.08992,213.48503
76.0,127.0,97.54088,121.27133,225.14351
76.0,126.0,93.30364,114.46364,190.00354
76.0,125.0,101.85095,117.2464,210.56177
76.0,124.0,96.631226,127.07871,211.66759
76.0,123.0,96.685265,135.22427,231.12247
76.0,122.0,93.793526,120.762825,215.14929
76.0,121.0,103.09983,125.18065,202.9206
76.0,120.0,106.86597,127.721596,200.41357
76.0,119.0,91.97812,124.845375,213.48935
76.0,118.0,94.761734,130.20369,244.08998
76.0,117.0,99.499794,126.58713,222.72035
76.0,116.0,102.61481,136.98889,212.76878
76.0,115.0,100.27351,121.17382,206.17772
76.0,114.0,93.45811,120.2383,207.20757
76.0,113.0,90.79389,114.05455,224.55641
76.0,112.0,90.74619,112.59363,190.46768
76.0,111.0,85.24628,114.73292,209.52884
76.0,110.0,88.10543,119.2742,233.28285
76.0,109.0,90.6062,128.69072,220.95844
76.0,108.0,87.56465,121.75573,224.00465
76.0,107.0,87.90227,108.72487,240.86696
76.0,106.0,85.7572,116.18289,229.3995
76.0,105.0,82.49293,102.864944,224.5714
76.0,104.0,77.55387,119.92746,190.76215
76.0,103.0,86.56907,114.331276,211.91937
76.0,102.0,86.20526,109.90707,216.46634
76.0,101.0,76.63328,97.99978,199.39813
76.0,100.0,86.26991,118.48709,210.92113
76.0,99.0,79.0405,117.2977,181.67398
76.0,98.0,101.346695,121.68431,215.42793
76.0,97.0,80.207634,99.89036,202.07867
76.0,96.0,78.25965,98.5324,160.61775
76.0,95.0,71.903824,114.623405,195.22601
76.0,94.0,86.098404,107.04992,187.12538
76.0,93.0,83.155,109.38005,186.50143
76.0,92.0,111.058014,90.77448,199.62885
76.0,91.0,83.09068,95.54455,199.59593
76.0,90.0,78.875626,105.69325,209.99535
76.0,89.0,63.387478,85.52358,179.11906
76.0,88.0,65.22833,95.344246,183.2426
76.0,87.0,79.141235,98.245056,188.69861
76.0,86.0,85.86369,105.20337,185.20879
76.0,85.0,73.933655,111.11722,198.48062
76.0,84.0,81.331184,86.15112,181.25038
76.0,83.0,66.16018,92.84576,155.9119
76.0,82.0,65.43788,85.167946,171.1069
76.0,81.0,73.45686,96.041725,156.3497
76.0,80.0,63.607914,80.70305,149.8308
76.0,79.0,69.50285,79.79594,145.06807
76.0,78.0,73.99066,81.65934,149.69118
76.0,77.0,61.751453,81.585846,155.2743
76.0,76.0,80.84377,86.54675,177.49623
76.0,75.0,98.2342,92.68661,143.34439
76.0,74.0,59.681824,82.15092,132.96416
76.0,73.0,52.22575,86.08145,135.63416
76.0,72.0,52.880714,84.21478,167.45877
76.0,71.0,60.658405,73.7936,157.40327
76.0,70.0,55.271297,78.904396,136.78316
76.0,69.0,54.289356,74.50062,147.55524
76.0,68.0,47.93124,78.1815,137.43008
76.0,67.0,62.40734,82.33176,126.07585
76.0,66.0,52.40707,93.71551,131.56563
76.0,65.0,60.898888,81.96568,137.08977
76.0,64.0,62.626442,82.50713,152.60194
76.0,63.0,54.938374,77.4768,121.64208
76.0,62.0,62.954002,77.867485,121.385994
76.0,61.0,47.83711,70.22309,137.94388
76.0,60.0,54.228783,63.069668,117.76373
76.0,59.0,61.555164,68.95685,118.87823
76.0,58.0,52.189537,73.63405,126.18537
76.0,57.0,48.198555,71.59115,116.60653
76.0,56.0,48.49889,69.29589,118.557785
76.0,55.0,53.31341,68.49098,101.01326
76.0,54.0,51.661335,71.20606,97.771935
76.0,53.0,41.107025,54.4268,96.475204
76.0,52.0,48.90499,62.209873,85.42307
76.0,51.0,44.592285,48.77373,88.86692
76.0,50.0,51.92481,49.46427,64.73595
76.0,49.0,48.444798,69.28182,83.88897
76.0,48.0,43.33403,48.998783,93.46413
76.0,47.0,37.63485,45.170486,65.20193
76.0,46.0,30.712196,52.64913,77.65442
76.0,45.0,41.3138,53.113422,59.399864
76.0,44.0,38.231983,47.14578,90.70113
76.0,43.0,40.315723,43.490276,63.467278
76.0,42.0,28.782227,36.166203,44.792595
76.0,41.0,32.341736,38.89024,35.87155
76.0,40.0,45.635498,44.752205,60.032043
76.0,39.0,37.995544,38.316658,54.627125
76.0,38.0,42.61642,42.111053,61.22249
76.0,37.0,33.411793,46.680874,51.36538
76.0,36.0,34.80588,38.5096,41.364994
76.0,35.0,31.587849,33.50104,51.61676
76.0,34.0,29.749294,33.25173,44.560448
76.0,33.0,36.48123,39.918163,38.627857
76.0,32.0,27.539623,42.83627,53.413532
76.0,31.0,35.655777,45.179996,47.344547
76.0,30.0,34.94352,41.574257,41.97261
76.0,29.0,29.092747,38.126984,48.927177
76.0,28.0,26.62263,34.501358,69.67229
76.0,27.0,25.72092,28.300594,41.813725
76.0,26.0,22.067663,26.20653,37.771835
76.0,25.0,35.289093,25.320108,50.654266
76.0,24.0,33.4106,25.14994,44.82893
76.0,23.0,27.307755,26.219896,39.408737
76.0,22.0,15.641002,24.768,30.532333
76.0,21.0,16.725018,21.303257,33.443096
76.0,20.0,18.72884,20.130241,28.632439
76.0,19.0,10.76925,18.99226,26.205675
76.0,18.0,18.188452,21.325361,48.342842
76.0,17.0,19.01208,23.977026,19.66306
76.0,16.0,11.07736,12.870283,22.044556
76.0,15.0,4.4991565,13.2302065,28.00334
76.0,14.0,6.2714486,15.717471,18.321606
76.0,13.0,11.885541,10.98854,23.881681
76.0,12.0,14.389499,13.179497,27.980776
76.0,11.0,8.783469,11.356156,19.403772
76.0,10.0,2.7495067,9.198091,15.685215
77.0,165.0,131.6764,149.38036,211.3338
77.0,164.0,102.44967,150.66907,223.4199
77.0,163.0,84.104225,141.3398,217.2063
77.0,162.0,92.766624,129.0476,233.19487
77.0,161.0,83.33449,129.71504,217.51848
77.0,160.0,96.1494,133.55002,245.1962
77.0,159.0,85.827,140.67644,198.39365
77.0,158.0,98.55753,126.15887,241.86722
77.0,157.0,92.83089,134.26039,223.04051
77.0,156.0,98.21113,146.38681,199.77087
77.0,155.0,100.111855,140.59431,235.60176
77.0,154.0,101.037476,133.99028,236.92136
77.0,153.0,102.088776,130.64664,213.37204
77.0,152.0,94.92722,133.01814,196.23892
77.0,151.0,99.64547,125.031525,241.16238
77.0,150.0,94.57127,132.85826,244.13498
77.0,149.0,97.097206,134.3172,228.8596
77.0,148.0,87.45641,126.8909,244.56238
77.0,147.0,96.65612,133.76543,196.6319
77.0,146.0,98.301216,140.22243,225.72963
77.0,145.0,96.368965,128.36758,207.30211
77.0,144.0,83.63908,138.668,183.1075
77.0,143.0,94.48725,128.73137,216.41714
77.0,142.0,92.209724,130.33955,186.77333
77.0,141.0,102.746605,143.84877,197.89803
77.0,140.0,117.306625,151.45016,240.13335
77.0,139.0,102.55814,145.8515,227.1932
77.0,138.0,100.52871,147.67612,213.86826
77.0,137.0,106.59253,148.42409,222.59425
77.0,136.0,101.58219,153.20383,263.32874
77.0,135.0,86.13098,140.39108,210.86865
77.0,134.0,92.57813,136.52673,212.18082
77.0,133.0,93.24101,144.02681,221.62953
77.0,132.0,82.491554,144.3021,222.84225
77.0,131.0,88.189644,130.4462,207.9265
77.0,130.0,80.870735,122.65779,218.2923
77.0,129.0,85.375046,130.33768,231.2581
77.0,128.0,85.242355,129.70651,236.73386
77.0,127.0,97.86029,130.28137,216.75648
77.0,126.0,89.3499,134.05374,260.9955
77.0,125.0,83.06875,134.61935,244.19772
77.0,124.0,100.62473,134.86171,246.31046
77.0,123.0,89.97134,130.48088,251.38063
77.0,122.0,93.10779,138.2389,275.663
77.0,121.0,84.06367,128.22688,189.99982
77.0,120.0,84.38593,123.97788,250.47296
77.0,119.0,81.44025,114.863335,197.24261
77.0,118.0,79.648705,103.767525,218.12209
77.0,117.0,85.3087,126.49515,189.41481
77.0,116.0,82.21703,117.25783,205.40819
77.0,115.0,79.602844,115.129585,185.70349
77.0,114.0,75.876465,114.926025,191.05708
77.0,113.0,91.77435,117.18975,226.08206
77.0,112.0,78.08212,115.50852,224.07877
77.0,111.0,83.04161,119.441826,234.52925
77.0,110.0,85.10822,115.83946,201.52203
77.0,109.0,77.43166,116.77968,185.52493
77.0,108.0,96.39162,116.4933,200.69003
77.0,107.0,81.48848,122.26082,217.75403
77.0,106.0,85.448135,110.716255,250.28354
77.0,105.0,93.275215,116.09356,247.93759
77.0,104.0,80.00688,126.42998,226.72426
77.0,103.0,80.5143,121.36026,213.8252
77.0,102.0,74.11906,118.59723,191.61383
77.0,101.0,82.14909,125.61065,227.54927
77.0,100.0,89.68688,118.70954,220.1828
77.0,99.0,122.108826,140.14043,220.13159
77.0,98.0,83.32342,135.9092,216.06883
77.0,97.0,82.922005,135.59921,236.97327
77.0,96.0,83.71409,142.87056,244.56177
77.0,95.0,79.66233,126.65507,259.96594
77.0,94.0,82.335526,131.18925,249.2442
77.0,93.0,79.93933,128.84294,203.0575
77.0,92.0,80.07458,128.80167,242.08583
77.0,91.0,97.16724,131.86232,224.54063
77.0,90.0,71.51026,131.20685,189.9652
77.0,89.0,79.79797,126.04407,188.75188
77.0,88.0,87.29875,116.64118,195.49365
77.0,87.0,87.255936,127.05757,211.53802
77.0,86.0,77.63655,115.0315,213.26868
77.0,85.0,74.19053,111.40521,250.06918
77.0,84.0,73.135315,104.495445,156.6029
77.0,83.0,66.947105,100.51121,160.15915
77.0,82.0,64.207146,100.457596,181.54355
77.0,81.0,66.70736,91.80317,171.55629
77.0,80.0,61.858543,86.30318,190.25153
77.0,79.0,63.441914,93.743935,231.14108
77.0,78.0,76.049904,105.49148,156.61046
77.0,77.0,70.428345,115.53015,184.4808
77.0,76.0,55.348457,97.50841,150.74733
77.0,75.0,59.890827,92.613,202.37546
77.0,74.0,56.91131,104.7534,187.17035
77.0,73.0,64.405075,108.69603,159.85881
77.0,72.0,62.702393,99.65327,145.47342
77.0,71.0,69.13133,108.39057,131.07152
77.0,70.0,74.89796,101.28583,179.10925
77.0,69.0,72.39474,104.72762,176.51663
77.0,68.0,70.072716,109.81202,203.86737
77.0,67.0,61.426323,106.83043,184.65565
77.0,66.0,87.5639,107.77197,188.45457
77.0,65.0,58.385906,100.69738,151.46649
77.0,64.0,79.721596,112.26872,127.701164
77.0,63.0,66.812164,103.40868,157.80547
77.0,62.0,36.974648,92.29827,155.23122
77.0,61.0,66.55953,96.817764,135.53987
77.0,60.0,49.703323,81.93484,158.13338
77.0,59.0,57.899864,100.838776,155.07106
77.0,58.0,55.955208,87.36145,133.8449
77.0,57.0,52.132355,100.78434,146.32715
77.0,56.0,70.471985,116.7896,173.49475
77.0,55.0,57.54311,100.46529,156.5551
77.0,54.0,59.125973,97.36263,153.23674
77.0,53.0,66.428604,82.06341,146.44868
77.0,52.0,54.038506,98.79141,188.5485
77.0,51.0,64.84804,105.99958,163.29492
77.0,50.0,53.429478,84.75627,132.23401
77.0,49.0,61.98391,90.58306,100.53565
77.0,48.0,54.807987,76.56567,143.17952
77.0,47.0,45.128735,68.3487,110.65486
77.0,46.0,41.10947,86.72564,134.63148
77.0,45.0,43.55528,84.09562,128.6267
77.0,44.0,46.563923,68.07117,101.36856
77.0,43.0,41.395443,61.802174,89.32785
77.0,42.0,43.589695,77.45171,126.44277
77.0,41.0,42.489727,79.71101,97.29553
77.0,40.0,43.35206,51.02767,100.268295
77.0,39.0,43.179413,66.16609,86.89431
77.0,38.0,43.864452,63.84474,75.59373
77.0,37.0,43.732624,58.35268,90.54716
77.0,36.0,39.82393,65.13302,99.08989
77.0,35.0,29.917826,47.562122,68.62749
77.0,34.0,39.6034,49.80431,65.11097
78.0,148.0,123.33587,169.8625,203.51585
78.0,147.0,121.86781,172.81602,224.01027
78.0,146.0,127.21894,165.09286,204.02153
78.0,145.0,123.94763,168.79034,196.2105
78.0,144.0,118.9636,173.06004,209.83945
78.0,143.0,117.98131,174.72778,239.84059
78.0,142.0,128.69838,176.51537,207.51413
78.0,141.0,118.54634,167.60738,194.44089
78.0,140.0,110.92914,158.50688,203.51791
78.0,139.0,121.1606,162.86938,213.13878
78.0,138.0,124.94887,169.43387,231.72264
78.0,137.0,121.13314,156.36621,238.47362
78.0,136.0,112.0076,159.14757,196.24918
78.0,135.0,114.555275,168.39174,201.94432
78.0,134.0,104.15202,170.21913,243.27768
78.0,133.0,111.65754,164.11325,202.51364
78.0,132.0,106.71654,155.4588,196.47305
78.0,131.0,110.67015,165.74483,213.95378
78.0,130.0,108.84923,153.14467,215.7051
78.0,129.0,115.9745,160.28568,198.43478
78.0,128.0,114.57817,158.85545,213.67694
78.0,127.0,108.87075,161.37277,232.84688
78.0,126.0,118.65882,165.44234,258.9196
78.0,125.0,126.16682,161.33641,239.1203
78.0,124.0,116.07188,155.13269,205.1562
78.0,123.0,119.08152,163.76216,211.75642
78.0,122.0,117.81851,157.43571,208.16254
78.0,121.0,113.215614,164.46175,209.89066
78.0,120.0,134.77443,163.92703,229.15004
78.0,119.0,110.9263,160.64722,196.03339
78.0,118.0,118.397896,165.91667,215.59872
78.0,117.0,123.228966,174.18561,212.63249
78.0,116.0,123.619705,161.43388,238.76625
78.0,115.0,118.44524,169.89984,233.36897
78.0,114.0,118.82171,166.5163,205.96669
78.0,113.0,101.84005,166.72078,220.88417
78.0,112.0,118.120705,166.15831,198.48618
78.0,111.0,118.04701,169.67534,191.924
78.0,110.0,128.3937,160.13785,208.91512
78.0,109.0,118.230675,177.14253,174.0967
78.0,108.0,117.93853,167.08989,203.07104
78.0,107.0,121.03962,174.21089,192.15364
79.0,133.0,97.15296,128.02867,226.2481
79.0,132.0,102.007866,134.74638,208.20905
79.0,131.0,93.06958,141.93854,202.78816
79.0,130.0,103.74929,147.61272,311.9743
79.0,129.0,96.396904,142.74669,243.84085
79.0,128.0,89.62731,144.86249,203.77692
79.0,127.0,90.6163,147.66817,209.62766
79.0,126.0,99.22777,145.09991,213.99312
79.0,125.0,93.18213,136.71646,214.18376
79.0,124.0,90.43417,149.70757,206.49617
79.0,123.0,99.17247,146.27563,205.51814
79.0,122.0,99.13164,142.75685,249.91689
79.0,121.0,94.310104,130.45424,221.61913
79.0,120.0,90.75693,135.93866,217.0462
79.0,119.0,84.30592,133.71638,222.58609
79.0,118.0,90.07211,123.343765,240.86235
79.0,117.0,84.85801,130.82361,233.98141
79.0,116.0,81.10075,134.01369,241.9732
79.0,115.0,102.97635,143.33585,229.93703
79.0,114.0,91.49165,131.85527,232.57414
79.0,113.0,92.178795,130.88622,259.6977
79.0,112.0,89.77461,124.84326,224.28545
79.0,111.0,75.79138,116.87225,194.33534
79.0,110.0,87.221825,114.48654,207.68864
79.0,109.0,85.16684,135.34523,259.3429
79.0,108.0,84.009766,126.65232,170.05197
79.0,107.0,79.06995,122.38129,199.77739
79.0,106.0,98.885124,117.345245,236.34846
79.0,105.0,85.4105,127.83647,262.46707
79.0,104.0,100.5259,130.1462,227.10458
79.0,103.0,96.61256,132.37762,225.70178
79.0,102.0,97.72664,134.4759,222.39145
79.0,101.0,92.20542,127.769936,168.62952
79.0,100.0,94.793396,142.61711,229.4259
79.0,99.0,96.88493,132.59962,244.52696
79.0,98.0,93.29081,142.25047,232.29312
79.0,97.0,95.49372,131.76016,255.61752
79.0,96.0,84.15637,120.60496,212.18759
79.0,95.0,90.337166,129.46027,211.12766
79.0,94.0,81.776855,117.5771,216.94319
79.0,93.0,89.515755,130.37338,243.0382
